Email,Organiser name,OTHER_GROUPS_NOTE,CLAIM_URL
info@hull-humber-chamber.co.uk,"Chamber of trade  - Hull & Humber","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-hull-humber?email=info%40hull-humber-chamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@inverness-chamber.co.uk,"Chamber of trade  - Inverness","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-inverness?email=info%40inverness-chamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
chamber@iwchamber.co.uk,"Chamber of trade  - Isle of Wight","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-isle-of-wight?email=chamber%40iwchamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@kentinvictachamber.co.uk,"Chamber of trade  - Kent Invicta","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-kent-invicta?email=info%40kentinvictachamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
enquiries@lincs-chamber.co.uk,"Chamber of trade  - Lincolnshire","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-lincolnshire?email=enquiries%40lincs-chamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
membership@liverpoolchamber.org.uk,"Chamber of trade  - Liverpool","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-liverpool?email=membership%40liverpoolchamber.org.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
lc@londonchamber.co.uk,"Chamber of trade  - London","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-london?email=lc%40londonchamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
getconnected@my-chamber.co.uk,"Chamber of trade  - Mid Yorkshire","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-mid-yorkshire?email=getconnected%40my-chamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
hello@norfolkchambers.co.uk,"Chamber of trade  - Norfolk","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-norfolk?email=hello%40norfolkchambers.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@lancschamber.co.uk,"Chamber of trade  - North & Western Lancashire","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-north-western-lancashire?email=info%40lancschamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
your@necc.co.uk,"Chamber of trade  - North East","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-north-east?email=your%40necc.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@renfrewshirechamber.com,"Chamber of trade  - Renfrewshire","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-renfrewshire?email=info%40renfrewshirechamber.com&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
membership@scci.org.uk,"Chamber of trade  - Sheffield","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-sheffield?email=membership%40scci.org.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
enquiries@shropshire-chamber.co.uk,"Chamber of trade  - Shropshire","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-shropshire?email=enquiries%40shropshire-chamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
membership@somerset-chamber.co.uk,"Chamber of trade  - Somerset","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-somerset?email=membership%40somerset-chamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@sccci.co.uk,"Chamber of trade  - South Cheshire","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-south-cheshire?email=info%40sccci.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@staffordshirechambers.co.uk,"Chamber of trade  - Staffordshire","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-staffordshire?email=info%40staffordshirechambers.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@suffolkchamber.co.uk,"Chamber of trade  - Suffolk","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-suffolk?email=info%40suffolkchamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@surrey-chambers.co.uk,"Chamber of trade  - Surrey","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-surrey?email=info%40surrey-chambers.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@sussexchamberofcommerce.co.uk,"Chamber of trade  - Sussex","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-sussex?email=info%40sussexchamberofcommerce.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
customerservices@tvchamber.co.uk,"Chamber of trade  - Thames Valley","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-thames-valley?email=customerservices%40tvchamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@wnychamber.co.uk,"Chamber of trade  - West & North Yorkshire","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-west-north-yorkshire?email=info%40wnychamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@wirralchamber.co.uk,"Chamber of trade  - Wirral","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-wirral?email=info%40wirralchamber.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@wcnwchamber.org.uk,"Chamber of trade  -West Cheshire & North Wales","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-west-cheshire-north-wales?email=info%40wcnwchamber.org.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
mail@northernirelandchamber.com,"Chamber of Trade Northern Ireland -Chamber of Trade","","https://www.thenetworkerhub.com/organisers/chamber-of-trade-northern-ireland-chamber-of-trade?email=mail%40northernirelandchamber.com&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
m.emery@birmingham-chamber.com,"Chambers of Commerce - Greater Birmingham","","https://www.thenetworkerhub.com/organisers/chambers-of-commerce-greater-birmingham?email=m.emery%40birmingham-chamber.com&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@ciof.org.uk,"Chartered Institute of Fundraising","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-fundraising?email=info%40ciof.org.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
centralsouth@institute-of-fundraising.org.uk,"Chartered Institute of Fundraising - Central South","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-fundraising-central-south?email=centralsouth%40institute-of-fundraising.org.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
eastanglia@ciof.org.uk,"Chartered Institute of Fundraising - East Anglia","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-fundraising-east-anglia?email=eastanglia%40ciof.org.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
eastmidlands@institute-of-fundraising.org.uk,"Chartered Institute of Fundraising - East Midlands","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-fundraising-east-midlands?email=eastmidlands%40institute-of-fundraising.org.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
northeast@institute-of-fundraising.org.uk,"Chartered Institute of Fundraising - North East","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-fundraising-north-east?email=northeast%40institute-of-fundraising.org.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
northwest@institute-of-fundraising.org.uk,"Chartered Institute of Fundraising - North West","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-fundraising-north-west?email=northwest%40institute-of-fundraising.org.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
southwest@institute-of-fundraising.org.uk,"Chartered Institute of Fundraising - South West","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-fundraising-south-west?email=southwest%40institute-of-fundraising.org.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
westmidlands@institute-of-fundraising.org.uk,"Chartered Institute of Fundraising - West Midlands","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-fundraising-west-midlands?email=westmidlands%40institute-of-fundraising.org.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
yorkshire@institute-of-fundraising.org.uk,"Chartered Institute of Fundraising - Yorkshire","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-fundraising-yorkshire?email=yorkshire%40institute-of-fundraising.org.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
alastairm@cipr.co.uk,"Chartered Institute of Public Relations","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-public-relations?email=alastairm%40cipr.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
cipreastanglia@gmail.com,"Chartered Institute of Public Relations - East Anglia","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-public-relations-east-anglia?email=cipreastanglia%40gmail.com&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
cipr.glg@gmail.com,"Chartered Institute of Public Relations - Greater London","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-public-relations-greater-london?email=cipr.glg%40gmail.com&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
midlands@cipr.co.uk,"Chartered Institute of Public Relations - Midlands","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-public-relations-midlands?email=midlands%40cipr.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
ciprscotland@gmail.com,"Chartered Institute of Public Relations - Scotland","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-public-relations-scotland?email=ciprscotland%40gmail.com&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
wessex@cipr.co.uk,"Chartered Institute of Public Relations - Wessex","","https://www.thenetworkerhub.com/organisers/chartered-institute-of-public-relations-wessex?email=wessex%40cipr.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
paul.beck@appliedls.co.uk,"Chiltern Business Connections","","https://www.thenetworkerhub.com/organisers/chiltern-business-connections?email=paul.beck%40appliedls.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
tracey.young@ciltuk.org.uk,"CILT (Chartered Institute of Logistics and Transport)","","https://www.thenetworkerhub.com/organisers/cilt-chartered-institute-of-logistics-and-transport?email=tracey.young%40ciltuk.org.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
press@cips.org,"CIPS (Chartered Institute of Procurement & Supply)","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply?email=press%40cips.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
bedsandherts@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Bedfordshire & Hertfordshire","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-bedfordshire-hertfordshire?email=bedsandherts%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
birmingham@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Birmingham & Coventry","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-birmingham-coventry?email=birmingham%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
london@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Central London","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-central-london?email=london%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
derbyshire@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Derby & East Midlands","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-derby-east-midlands?email=derbyshire%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
dandc@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Devon & Cornwall","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-devon-cornwall?email=dandc%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
east.anglia@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - East Anglia","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-east-anglia?email=east.anglia%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
eastofscot@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - East of Scotland","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-east-of-scotland?email=eastofscot%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
essex@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Essex","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-essex?email=essex%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
gloucester@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Gloucester","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-gloucester?email=gloucester%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
harrow@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Harrow","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-harrow?email=harrow%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
handw@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Herefordshire & Worcestershire","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-herefordshire-worcestershire?email=handw%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
humber@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Humber","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-humber?email=humber%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
kent@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Kent","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-kent?email=kent%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
manchester@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Manchester","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-manchester?email=manchester%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
merseyside@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Merseyside","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-merseyside?email=merseyside%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
northlancs@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - North Lancashire","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-north-lancashire?email=northlancs%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
northofscotland@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - North of Scotland","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-north-of-scotland?email=northofscotland%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
northumbria@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Northumbria","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-northumbria?email=northumbria%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
pandc@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Peterborough & Cambridge","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-peterborough-cambridge?email=pandc%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
southlakes@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - South Lakes","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-south-lakes?email=southlakes%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
southlondon@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - South London","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-south-london?email=southlondon%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
southofengland@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - South of England","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-south-of-england?email=southofengland%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
south.wales@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - South Wales","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-south-wales?email=south.wales%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
southyorkshire@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - South Yorkshire","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-south-yorkshire?email=southyorkshire%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
surrey@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Surrey & Sussex","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-surrey-sussex?email=surrey%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
thames.valley@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Thames Valley","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-thames-valley?email=thames.valley%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
westofengland@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - West of England","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-west-of-england?email=westofengland%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
westofscot@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - West of Scotland","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-west-of-scotland?email=westofscot%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
west.wales@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - West Wales","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-west-wales?email=west.wales%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
yorkshire@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) - Yorkshire","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-yorkshire?email=yorkshire%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
chesandnorthwales@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) -Cheshire & North Wales","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-cheshire-north-wales?email=chesandnorthwales%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
northernireland@cipsbranch.org,"CIPS (Chartered Institute of Procurement & Supply) -Northern Ireland","","https://www.thenetworkerhub.com/organisers/cips-chartered-institute-of-procurement-supply-northern-ireland?email=northernireland%40cipsbranch.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
jamie@circlenetworks.co.uk,"Circle Networks","","https://www.thenetworkerhub.com/organisers/circle-networks?email=jamie%40circlenetworks.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
team@cityladiesnetworking.com,"City Ladies Networking","","https://www.thenetworkerhub.com/organisers/city-ladies-networking?email=team%40cityladiesnetworking.com&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@newportbusinessclub.co.uk,"City of Newport Business Club","","https://www.thenetworkerhub.com/organisers/city-of-newport-business-club?email=info%40newportbusinessclub.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
info@cityprofessionalsnetwork.co.uk,"City Professionals Networking (CPN)","","https://www.thenetworkerhub.com/organisers/city-professionals-networking-cpn?email=info%40cityprofessionalsnetwork.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
admin@citywomen.org,"City Women Network (CWN)","","https://www.thenetworkerhub.com/organisers/city-women-network-cwn?email=admin%40citywomen.org&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
jim@nustrategy.co.uk,"Club FIVE55","","https://www.thenetworkerhub.com/organisers/club-five55?email=jim%40nustrategy.co.uk&intent=organiser-claim&auth=register&next=%2Forganiser%2F%3Fonboard%3Dclaim"
